id,event_id,user_id,invited_by,target_type,status,message,sent_at,rsvp_response
4710,e80de757-21e9-4a2b-b149-b9f835ef496b,6151b758-ed55-4110-888e-d438d334a8e8,7497f43c-158d-489b-b70c-fe3b4c138821,GLOBAL,EXPIRED,Invitation générale à un événement interne,2026-02-11 15:21:24.529295+00:00,
4711,1bf2db86-3c8d-497c-a0ed-8d6322e1e869,d55887a6-ba09-4137-817b-136eca0eb8fe,a0aa60fd-568a-4e6d-86f9-4d6b89c6e255,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-03-26 15:07:12.704214+00:00,
4712,c5c4a4d2-3be6-4164-8e1f-83f5211a8353,49af6a16-f923-4210-8c56-e311e38c564d,39a22ca0-e67b-4e63-8b37-6aea793fe5ea,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-03-24 15:34:15.973734+00:00,NO
4713,747fd587-8f24-4d53-8f8e-6fa1388aa8f0,c316d911-6157-4923-83d0-94e475c6acc5,bc4f2415-4186-4d74-ba12-52a4a7b18bc6,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-04-06 02:39:11.432599+00:00,
4714,34baa4b3-f88a-4036-a593-a063d8d882de,db0a6297-8193-47c9-a815-151141095ca6,f6a73420-1583-40dd-969e-dd8538e24dff,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-02-27 07:18:34.756820+00:00,
4715,cdc81e4d-1a1d-49c5-bb5a-9a407771f7b5,11e4bafe-f46f-4714-ae79-46782f98afcc,64d309e9-1dd7-4572-9479-4d2164c080b8,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-02-26 13:22:28.297216+00:00,
4716,3c4390c0-4045-47b1-b57c-ea02ad589d79,71c79692-c503-4f92-9e3b-427e5c06bcf3,28ed3041-bf44-4e82-90cd-dbc09eec2534,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-04-17 01:59:27.028670+00:00,NO
4717,dd9a4f21-bfb1-4a18-b0cf-aa5853d85ca5,1bf756ca-dbef-4935-bac3-a3b692010a75,f3525842-5ccf-4d32-b3c0-eb58cb4ae783,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-26 18:43:53.627811+00:00,
4718,c0ec105f-6bd9-4ed8-a85f-36bac83c69d2,d4bea928-8cc6-40c1-ad6c-85ba2f32c3ca,cba14f0b-756c-46b4-82ed-29b71212aeae,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-04-17 12:44:35.154502+00:00,MAYBE
4719,7107a2b6-2374-4d39-8142-66f4bc5c0e94,b54fdc5c-e828-48f4-8b75-28fe75c046a8,702b5919-6fb5-46fa-8a5a-e0c7f8f37c74,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-04-26 06:15:09.070084+00:00,
4720,ba3c7f3a-a213-4aeb-88d0-0bd4cd5e09ab,b312e220-ae63-4cad-98df-940d573360df,d7187d09-a013-49c8-a1b3-d822b39752f7,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-03-16 18:00:39.279452+00:00,
4721,32550296-6435-4ef2-90e1-028656282c7f,79456f8d-6ac6-4880-873b-04763ea7326d,7d2c6a5c-bbcc-46be-8ba4-b7518ab7a644,DEPARTMENT,EXPIRED,Invitation départementale liée à vos activités,2026-02-10 01:38:14.999501+00:00,
4722,0a0c2bd6-9d51-441b-83d0-68db4cd99256,d045ce18-decd-4a51-b04a-c4a0b10839a7,978615d9-0394-47fb-a990-7b91e37cbcf3,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-01-16 11:53:26.254108+00:00,NO
4723,42f6a4f7-4af9-4075-8332-364855051345,13d27dae-abb6-45aa-8a42-aabcca05524a,e63e4f83-e0ba-4644-a46a-7413de243920,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-04-24 05:59:37.689390+00:00,
4724,5c5e6005-3b62-4304-9232-4bddbe68059b,f1ea7bc8-4511-4946-992a-69c581e26bef,63c7f6a6-1fb9-467e-a32c-b7f7fbd263d6,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-04-05 08:56:46.039034+00:00,MAYBE
4725,afb200a6-0db9-47d9-81dc-668cf0ffd251,124d31c9-67e3-4463-a3dc-e5d31d3560a1,9d09832f-ff19-4c77-9c05-12881b06c117,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-01-18 04:52:46.455894+00:00,
4726,b5e0f44e-3011-4bd8-a218-f802536f8ce6,b55fd364-1df7-46e9-8a10-21de5cd5b1f3,f2b06dee-e475-4ddf-9811-39467ec5c4b3,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-15 07:20:42.124185+00:00,
4727,62f1b6d5-a9ca-4c0d-835c-00e4637c532d,82015a98-3b01-41dc-9cac-7c689d1a99b7,92c00d82-349d-4eef-bcfb-103b7523b3d7,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-02-25 19:56:28.370386+00:00,MAYBE
4728,82bfc371-72ff-4a14-bee7-b3e6b7b548a5,3f6cb692-1581-4462-b260-3cad29f36489,3fed2f1f-ed8e-425e-a9c7-8401c4bea33c,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-04-03 08:55:56.166137+00:00,NO
4729,4c6d316a-1d2a-4f4d-b8fe-7db6da10cf66,6a02ace1-ef25-49eb-9361-c0c9a567599d,bab3b9b7-1720-4ec8-bb46-1e879b6cb5ff,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-01-16 03:59:10.591670+00:00,
4730,40d339c6-9f7e-4c65-80aa-eeed3589bc0a,b4288a6b-52f0-44ab-821f-5bb760918a76,542134d1-b226-400c-8d7c-4e24b1a088a6,GLOBAL,EXPIRED,Invitation générale à un événement interne,2026-02-02 01:51:42.851157+00:00,
4731,52cbf5a8-4fa4-40ea-8478-24d6f34dff38,7c907411-53e7-4a2f-9fb2-368bef893ae6,94df617c-7422-4cee-8fff-551c271661f6,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-03-21 12:56:56.592240+00:00,
4732,f770a84d-ce63-418e-802d-0968d4ae5ba3,de60686f-1075-42f6-8d70-c65c29ff1620,c0651ad3-8066-41be-bcae-d7c1a16aa7f5,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-04-12 02:21:24.121202+00:00,YES
4733,2c2463f5-46d4-400d-a803-c784a3b705f0,d14d3d68-bc4f-4869-b1ec-aa8b4936f3cf,fcde4003-2759-47b7-b54d-25da4c86740a,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-04-19 23:48:54.795803+00:00,
4734,ad2e50c2-1771-47ad-b9b5-fcaafafee36f,2d2ef5e3-a9fa-454f-9d27-96ad5903a226,a653f1b8-2202-491e-8b31-77d92d162949,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-26 01:43:10.345977+00:00,
4735,c998667f-4864-437b-b5c1-0264dd37f5e5,d5d7156b-757a-4b4f-9950-c3a38b7b858d,0e9ff6d0-1673-43bf-b1d0-6d9e99f229b3,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-29 13:08:17.002221+00:00,
4736,08a66393-7f7c-4737-8da1-71c6f72f340c,284ef197-5fe6-404b-92da-1fd69387091d,f2a1a80b-ee11-4d4d-934b-4728eb24d690,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-15 21:00:51.723026+00:00,
4737,ac12dac1-15b9-4ac5-9dd0-52cc9c25cf13,985eaa3f-7b48-432c-980e-612cac39b2d6,2b2c1a3c-9712-41b8-86c7-afa44d9e0665,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-05-01 10:03:00.598670+00:00,MAYBE
4738,82d47c85-a566-44e3-b906-7a928f4c2452,cf29d572-baa2-4d38-804f-fd6f6cf8a890,3b6ac1b8-60cb-45ad-8f33-24086fa4d575,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-04-15 13:40:06.863275+00:00,
4739,84d53ec1-4692-45b1-b64f-056688594760,9de64ac2-5823-48b6-ad5a-3f693fa94794,0deccb0f-28c2-4434-a9fc-b509e554f041,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-04-13 00:30:26.138517+00:00,
4740,590b2357-9068-4e8f-bf38-5e5c3a4b0b3b,a04f5eda-a557-4705-92b5-88cc55ea6558,8f774f8b-da2a-4c78-929b-0896a8c710b9,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-24 03:03:15.343650+00:00,
4741,92996b96-1f0b-4fc5-93c1-29c049d8b841,3fe14d18-0cfa-492c-9c98-5c09e18406f4,f93fc94f-b705-49f5-954a-4683273857f4,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-03-12 05:23:19.312017+00:00,YES
4742,02ec2ba9-b783-418e-b51c-6325dab4b7c8,586058b9-99bc-4600-9f37-87111fcaf37e,debfdb17-41a8-47ec-a914-677fa4a8b9d1,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-04-08 01:28:48.192361+00:00,
4743,197a1d29-795a-48ce-b985-599dec112422,adf357bf-a6ea-435e-84dc-d92ef2f7cde4,e3a19585-197c-4218-9d75-752360108ba0,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-02-15 12:36:12.464627+00:00,YES
4744,792f1d1f-f4ad-45a7-b5fd-5995d8dcbd3d,a2b814f9-d1cb-4bde-bac9-f01b969f7a6c,e0b41b2a-0c7b-41b4-b605-9004a85a2f65,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-26 09:43:20.338050+00:00,
4745,f770a84d-ce63-418e-802d-0968d4ae5ba3,b945f48a-ccc4-43f6-928b-e2c1f46146b6,c0651ad3-8066-41be-bcae-d7c1a16aa7f5,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-04-06 16:17:02.790220+00:00,YES
4746,75717fdf-1844-4625-86fe-1d51edaab5a8,d5d7156b-757a-4b4f-9950-c3a38b7b858d,f74bfc4f-83da-466c-9090-774178a81831,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-03-27 17:07:23.948851+00:00,NO
4747,073632f0-6ae9-43c8-a230-33ce61439f77,a7f7f5a9-460c-4634-86dd-96133ca51131,182f7f8c-7ece-40b1-9940-ad0854333381,GLOBAL,EXPIRED,Invitation générale à un événement interne,2026-02-07 21:26:39.210382+00:00,
4748,274dd3da-283d-4ddb-9900-30d8d7693adb,45f2fe70-a2a2-4fcc-b0f2-29306540418a,dc77d7ee-0010-4612-9a40-e655be92d3eb,GLOBAL,PENDING,Invitation générale à un événement interne,2026-05-01 10:18:15.417002+00:00,
4749,f53d95cf-d7de-4deb-91dc-8dd8bd6d3821,eb0e5714-103d-4cc9-9b7e-b0267f027196,e6b32c11-c369-4ced-9813-924c8e864732,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-16 01:42:02.580525+00:00,
4750,8bd3500e-6ef1-40e4-91e0-e1b6284d7170,2237a47b-d19c-43f7-b1bb-db7310cd2750,830b26e2-0a20-44ba-bebb-2eb0e55eb5eb,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-13 17:51:12.183210+00:00,
4751,ab6b2b3a-83d4-40ca-826d-b307061c4daf,d7f518f6-8981-4973-9c42-b49423f7f23e,a40aa065-08ee-47e0-9fe4-04100a58e6f1,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-02-18 11:33:08.845878+00:00,MAYBE
4752,65872fb0-9a42-4fc7-8347-e40dbe37a721,a3befb78-1e74-4bd2-88bc-ea49d60ed7d7,e8dda1ab-4e22-4b44-b642-16d429b530e6,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-04-20 00:19:11.164594+00:00,MAYBE
4753,6c372386-e1ed-4901-b613-f4abbd307781,4cc0e55c-8eeb-4f90-96d2-dedd8a565e1b,14d940d1-b6b9-46db-ad09-0f473052b4b5,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-04-12 02:02:56.625170+00:00,YES
4754,b1ae845b-fa49-4156-bfaf-1ca7ffe95d10,b312e220-ae63-4cad-98df-940d573360df,829eabd6-72af-4c4e-b91e-42647a56cf50,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-04-09 22:04:52.495843+00:00,YES
4755,b24e1d4a-5afd-4d85-8e0d-95b961808be9,1bf756ca-dbef-4935-bac3-a3b692010a75,41417e3e-4fd4-4942-a396-ba652bde8364,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-03-24 00:26:30.011763+00:00,
4756,20381396-b550-4218-898a-872e373af9ec,85d69c98-5b99-4368-9470-a023a0faaa39,320bb62b-bc55-479e-a685-a27deaf87f3a,DEPARTMENT,EXPIRED,Invitation destinée à votre département,2026-03-04 06:46:05.875040+00:00,
4757,946cd857-f31c-4057-a650-4c0897c6e1c1,66c8ea56-9614-4fab-9460-4b1502ac89ba,11e4bafe-f46f-4714-ae79-46782f98afcc,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-16 09:15:23.973675+00:00,MAYBE
4758,e40beea1-58f0-4048-a910-d3582dc942f0,9670db24-9fbd-4eae-8798-eee73b7f38b0,4fd46ebc-f590-48ab-9c20-b28ac7350ca8,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-04-20 07:53:27.731431+00:00,
4759,4d816f2b-e825-4373-9f39-353a2fa06b53,16ccf3e6-fa82-4bed-936a-0c6725b2fd73,fbabdc2f-0b0f-4905-8305-434bbbdaeebf,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-01-25 04:55:26.056866+00:00,
4760,725ebebe-b184-4dc5-9a39-2d53a39a7c11,9d9f828f-6d17-4846-b840-5c49524aebe1,96fcb81f-46c4-4e0d-9431-72d62e53de35,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-04-26 01:53:52.466235+00:00,
4761,c71b8b72-0da8-49f7-a611-4c9f2d2071a0,e684e654-4778-457f-88f4-600f7b349c6a,1f386289-521a-489e-a60a-2c215d2f95e7,GLOBAL,EXPIRED,Invitation générale à un événement interne,2026-02-08 17:11:48.585566+00:00,
4762,58c345d7-c707-4350-8a43-eacf36cfa897,e1b1a83d-dc8c-4bf1-a264-f6eea0333568,d1d788a6-dd4c-4608-94bc-b1fd10c2a24e,GLOBAL,EXPIRED,Invitation générale à un événement interne,2026-03-01 05:35:21.737466+00:00,
4763,24a521e2-e0cb-4d62-a66c-fcb597f93bf9,432c2cf9-dd95-45fd-9867-4bb233d84a2f,99ce0eb9-db3b-4ba1-9d7e-a6e10271bb8c,GLOBAL,EXPIRED,Événement ouvert à toute l’entreprise,2026-02-06 22:17:55.964734+00:00,
4764,42895c1e-2063-416b-8010-4b266e41cdc8,1ee0455f-7a11-42b3-883e-1a778adfa225,7c86415e-73e1-4452-b345-730bd15fcbcf,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-01-31 16:28:10.070428+00:00,MAYBE
4765,6063acb9-f7b9-49bf-b8a7-a0318e0fca4c,c58bb0f6-4d0a-48af-8710-da23e9acd1d0,320540a7-1daa-4726-b502-7fecc0270091,GLOBAL,PENDING,Invitation générale à un événement interne,2026-05-01 00:03:55.718436+00:00,
4766,858082cc-5855-4055-95ee-44512fcbfb8f,3784474d-e825-475d-9698-3cd025b65f95,83181837-ca9a-4a93-95ef-82c0c1624078,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-04-15 14:20:20.395459+00:00,YES
4767,0a0c2bd6-9d51-441b-83d0-68db4cd99256,ef1f441d-713b-4320-8698-2eecbf112a71,978615d9-0394-47fb-a990-7b91e37cbcf3,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-01-16 00:29:50.039206+00:00,NO
4768,792f1d1f-f4ad-45a7-b5fd-5995d8dcbd3d,2b117fb4-0476-4220-9e19-f00fccae94a5,e0b41b2a-0c7b-41b4-b605-9004a85a2f65,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-04-25 16:51:18.613321+00:00,MAYBE
4769,b50aace0-eb21-428e-ba41-bcc486468751,f4cd3bad-4dac-4e03-9295-0b1a528ef4eb,e24ef779-8a19-45dc-82da-af12648144c1,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-03-24 02:06:20.414261+00:00,
4770,97f2b69d-548c-477b-b40b-2d20ea7b7b87,4c324c73-2dc1-425d-8e1b-f3224f6128ec,4c166401-3fd9-47c6-993a-883bd0d2ca29,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-01-23 16:28:02.663719+00:00,NO
4771,671d4c34-b02f-402a-bec6-25044f839525,3e97ef54-2c80-4360-8b88-839042ab9574,0ad2e8b9-a1e4-439b-82a6-7043befa8527,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-03-10 13:43:44.506276+00:00,MAYBE
4772,bac5b13c-3c0a-42a8-865b-f5b85f569adc,05ebad91-5c0a-406d-b835-141c19b231e0,f2aba7e0-43cb-45a1-8ed2-80e2b36e4be9,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-03-20 05:08:39.132244+00:00,
4773,055e0ca4-fbda-423c-a051-b11650cebb56,d3db882a-0f69-4757-86d7-7684ed050599,e035811f-10c5-4bfc-a7c0-7eae45940633,GLOBAL,PENDING,Invitation générale à un événement interne,2026-02-07 08:15:28.842521+00:00,
4774,051cf8f7-d6a2-408a-b1bb-4d8a9dbad1bd,fd980494-269c-489f-be6e-0159fbcec461,ea31e60e-7c45-4d0d-a72a-9b1bff423649,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-04-22 10:58:10.354218+00:00,
4775,62928efd-6ea0-46c3-8b5a-7705b155fbc0,44bd7edf-b40c-4e70-80b5-06cef76b4c8c,4c324c73-2dc1-425d-8e1b-f3224f6128ec,DEPARTMENT,EXPIRED,Invitation départementale liée à vos activités,2026-03-23 20:37:15.177719+00:00,
4776,85b47055-2b20-4170-9342-0a6e368e2d23,ac16955a-100a-49c4-9550-f3e3c118b812,42985594-b4de-4967-9bb0-fa9bd3a9e08f,GLOBAL,EXPIRED,Invitation générale à un événement interne,2026-03-17 05:19:11.193549+00:00,
4777,d009127f-7454-4bc0-8581-c5715a9fc88c,97fc9842-4aa8-4e8a-984d-00e4ebae786f,93104829-8594-400a-b598-aff286b49018,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-03 10:02:52.602632+00:00,
4778,4ff7d7ba-9f5f-4213-8202-667c71b8f6df,8a32d959-70a5-4d75-a21f-8a47260e0f27,a267cd55-dae7-4edb-9cd9-1ac6f46d89a0,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-23 12:27:23.092873+00:00,
4779,7559f8d5-ce10-400c-8390-e728808e199d,e50d8d05-5cc4-4343-b6bc-1df1b3f3d22f,8a674818-0a1b-475b-a8c9-cbe1e87d7943,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-03-25 02:53:57.410388+00:00,NO
4780,0b473b00-e7c4-4499-8c85-ccfb07d64727,c58bb0f6-4d0a-48af-8710-da23e9acd1d0,8e9296c5-bcd9-48b9-a595-2c11e6d596ef,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-04-30 20:34:15.964456+00:00,MAYBE
4781,ba3c7f3a-a213-4aeb-88d0-0bd4cd5e09ab,6ee92483-e78b-46ce-baa0-0aac70b7049e,d7187d09-a013-49c8-a1b3-d822b39752f7,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-19 22:57:55.570705+00:00,
4782,56f8152e-567c-4e69-8266-296d92ba07a7,3d995ed0-a816-4b0a-8bb4-eaf99e325783,1ee0455f-7a11-42b3-883e-1a778adfa225,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-22 16:13:39.256553+00:00,
4783,90e0abeb-3ac8-44b8-9516-cff97481a6d9,e8a80a6e-ee71-4373-8db9-cb211b8b0d92,b67484d6-57c8-48b2-bc51-671001b1bcda,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-04-30 12:49:55.992048+00:00,
4784,c827e587-1162-4887-9e5b-927b61dd3c69,5c5fb113-5843-4b29-8933-b0d016b33d25,ae923cee-de34-4666-b2f5-d8b68dd987f9,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-01-17 09:20:16.702244+00:00,YES
4785,36db9c54-d55b-4ff9-ac37-9e10464697e3,0b259536-155f-4e39-9154-32d25e0d2eca,f6e7d21d-ffa2-40da-a777-6cd561fc7ca2,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-03-24 10:12:59.154524+00:00,
4786,49385b04-9810-4260-afd8-645c23541e8d,0f332dc1-8d8c-4d07-9e8e-61e2d0086221,2a2ff3aa-a839-4038-a81c-29bf4839823e,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-04-27 01:04:43.960176+00:00,
4787,40cade50-c69d-4917-9e7e-594593d2cc2e,82682e93-7af6-4971-b751-acd09d094d2a,2b2c1a3c-9712-41b8-86c7-afa44d9e0665,GLOBAL,PENDING,Invitation générale à un événement interne,2026-01-26 16:06:55.052507+00:00,
4788,95565a14-fd85-44c6-89f6-56877f9ef4e9,eaa9cc85-b28c-4878-9ca7-f4d797d0e0d9,e6693802-b58f-4be6-8509-975c7975dc5b,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-21 17:41:06.613056+00:00,
4789,835fa0c0-b1ce-4197-9d8c-462ff4d38ee0,7c86415e-73e1-4452-b345-730bd15fcbcf,d3db882a-0f69-4757-86d7-7684ed050599,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-02-12 00:13:10.251051+00:00,MAYBE
4790,7c599268-f746-4e6a-9127-104998e1ca41,ebf39313-cfca-46a7-a1ef-36e0bb511d9d,b03521e4-0ebe-4648-ac5a-5daa0bee8b89,INDIVIDUAL,EXPIRED,Invitation ciblée pour cet événement,2026-02-03 13:47:32.948508+00:00,
4791,5d42f5a2-a668-4e5a-9ab7-5eec4028a896,549a7925-348b-43cd-a3b9-dd25c12212b3,5b666a1b-6391-46d4-8c0c-b2e34ab3fb1b,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-02-28 01:20:58.678095+00:00,YES
4792,4a18e99d-3fd7-4da5-b927-fef8c483e502,49df03d0-fa40-4cdf-b3df-abf37a14050b,969f9cbb-d414-4484-aee9-fa12b5505b3e,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-03-05 00:07:05.862030+00:00,MAYBE
4793,9ff50505-7085-4846-9019-b4c2cb95fb57,ac16955a-100a-49c4-9550-f3e3c118b812,523b8c7a-c2fe-456d-b96a-d35efdae8e10,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-04-29 20:47:11.679744+00:00,
4794,ef1eaeb9-f393-47fe-bbda-96278e19762b,cd89616a-bb20-4989-b720-04dac27a609b,1092232c-ca39-4c9d-90f6-d303d67af0e4,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-16 10:19:26.460449+00:00,
4795,13aab5c0-95c5-438f-ac95-241953e30fa2,9f62bec9-e71d-4e58-8eb0-f51c0c93bd4e,f2a1a80b-ee11-4d4d-934b-4728eb24d690,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-04-14 03:39:10.844195+00:00,NO
4796,35468667-53e4-4049-a55d-fe60b8c205d2,113c738a-c462-4ce1-8d84-bd0ba9a11de9,0bbae24c-66cb-42bc-8f35-4e9d6e77ac24,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-03-22 08:28:26.401448+00:00,NO
4797,835fa0c0-b1ce-4197-9d8c-462ff4d38ee0,6d306999-ddb5-47e6-9aec-107cca3f6bbb,d3db882a-0f69-4757-86d7-7684ed050599,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-29 06:44:23.059901+00:00,
4798,22d75cee-0522-44b1-a8db-ed16f5a2793c,0b0392ac-a14f-455e-86b0-ae00fdfdf1f6,a653f1b8-2202-491e-8b31-77d92d162949,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-04-30 14:02:29.068258+00:00,
4799,5d83012d-37d4-43c1-9864-3b1d57609d13,4bd7d747-9088-4441-a4ca-12c5a3c80cfb,0b259536-155f-4e39-9154-32d25e0d2eca,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-04-25 14:18:04.440577+00:00,
4800,34e967e2-0842-4433-93c1-f62b9fc23d32,473aea92-b352-4816-84a6-998d6674e016,4aebd320-ccf1-472f-a813-521405bb8292,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-02-28 17:02:16.041345+00:00,MAYBE
4801,0329ecbb-c45d-4cee-8728-bae0024b2e96,2b6d1065-0b7d-4434-8df1-5b0f01a68955,04bb8b7a-cd4c-4a01-91d4-4704fda80686,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-02-23 10:54:43.579218+00:00,NO
4802,c69cf8b1-c1a4-408f-833f-7f413583eabc,45f2fe70-a2a2-4fcc-b0f2-29306540418a,5eaddab7-e9e5-496f-98cf-f1c69022ecfa,DEPARTMENT,EXPIRED,Événement recommandé pour votre équipe,2026-01-29 22:13:00.360408+00:00,
4803,f7a54488-0611-449e-bf85-c0398fd517a2,4bd7d747-9088-4441-a4ca-12c5a3c80cfb,b108c01c-8d8b-44d9-b7b4-c8ff2f95bdfa,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-01-23 20:26:42.727008+00:00,YES
4804,1a293e47-17fb-4d71-990d-c03d93366351,85d69c98-5b99-4368-9470-a023a0faaa39,6dc39d9c-e178-4f38-874c-f4d9d30d1b2e,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-21 11:31:02.413213+00:00,
4805,660562e1-b72c-4e8f-bdc6-4362b6ba0774,0ed95bd1-0f78-425f-bb15-de63420dce41,3f6cb692-1581-4462-b260-3cad29f36489,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-03-17 23:47:52.776004+00:00,
4806,b22a565b-8fff-497d-a61d-83781fd9a616,bc70bf9e-59c4-4c98-a89c-92f271b748cc,ad0019b6-763f-4495-9027-62286284764a,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-03-30 17:04:10.363156+00:00,MAYBE
4807,b167b175-2f55-4442-983f-01c6b5ff8455,cd89616a-bb20-4989-b720-04dac27a609b,070f1315-23db-4264-a087-d9f5634d6d48,INDIVIDUAL,EXPIRED,Votre participation serait appréciée,2026-03-12 00:59:42.742353+00:00,
4808,6af31655-bd57-4de3-9593-b7e1decf369e,d39a524e-7c94-4fbb-ae92-88b5fbdeaeb8,33c2a0a3-edc7-43d3-8124-cd893c2c777a,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-04-15 23:12:12.377950+00:00,YES
4809,610b1601-b881-4a17-9947-14bd481a944d,d46a3b65-b3c2-4019-9b15-047e249159c1,b312e220-ae63-4cad-98df-940d573360df,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-03-20 13:26:36.375524+00:00,
4810,00a14724-34d9-43a8-a123-7fec31fc7f66,966251e0-21da-4b33-8c4f-5acafc653771,2924ebf4-7416-4911-9fb8-c3bd86f39111,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-02-23 17:41:32.086621+00:00,MAYBE
4811,274dd3da-283d-4ddb-9900-30d8d7693adb,c31a8997-aa4f-4fcd-af44-2a2e36479c4d,dc77d7ee-0010-4612-9a40-e655be92d3eb,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-05-01 06:01:33.410289+00:00,YES
4812,d054626b-730a-4f72-a0ba-5cf0757bddb9,7b168703-cc4f-43e5-9775-7d74b4db3f7f,c4aac5db-f0a1-41f7-ad7b-af5bdfaee13f,DEPARTMENT,EXPIRED,Invitation destinée à votre département,2026-02-05 08:37:44.308787+00:00,
